claim_id,customer_id,policy_id,date_id,adjuster_id,amount,status
4921,393,414,171,48,5670.93,Approved
4922,274,500,200,98,9608.37,Denied
4923,253,524,318,8,9169.61,Denied
4924,308,108,243,35,7849.29,Denied
4925,225,256,298,52,7009.9,Approved
4926,296,453,139,100,9245.66,Denied
4927,445,326,120,86,3446.83,Pending
4928,595,418,325,17,8818.89,Pending
4929,565,348,128,96,1625.55,Approved
4930,725,398,304,64,1592.27,Approved
4931,347,487,81,11,6445.44,Pending
4932,715,429,321,26,5515.82,Approved
4933,332,278,338,28,2937.53,Pending
4934,337,513,220,96,2538.87,Pending
4935,27,423,202,13,7334.22,Approved
4936,304,482,328,76,2440.01,Pending
4937,771,80,50,54,3609.4,Approved
4938,690,513,52,11,3997.15,Pending
4939,672,202,237,89,975.01,Approved
4940,24,510,243,27,1394.91,Approved
4941,483,171,3,100,9435.55,Denied
4942,550,434,284,62,9047.98,Approved
4943,570,144,141,50,5781.02,Approved
4944,135,126,204,37,7859.17,Pending
4945,787,305,227,99,4028.92,Denied
4946,658,285,297,19,9915.8,Pending
4947,169,398,152,90,3510.28,Denied
4948,211,196,56,77,4654.09,Pending
4949,600,308,111,2,4014.57,Pending
4950,269,518,41,86,9935.41,Approved
4951,186,424,197,90,7214.19,Pending
4952,472,91,210,80,4569.83,Pending
4953,27,422,282,88,2319.54,Denied
4954,226,114,54,5,9563.73,Approved
4955,174,359,293,99,372.64,Denied
4956,795,253,309,73,2793.88,Pending
4957,35,84,116,25,2393.08,Denied
4958,221,488,215,86,8348.98,Pending
4959,211,281,52,69,2886.32,Pending
4960,559,272,32,12,9554.63,Denied
4961,506,222,38,5,9940.36,Pending
4962,94,107,6,52,9755.66,Pending
4963,671,86,13,99,570.85,Denied
4964,672,166,78,5,5343.4,Denied
4965,428,122,279,52,9992.59,Pending
4966,75,41,150,32,1529.36,Approved
4967,265,514,169,96,3093.4,Denied
4968,160,62,164,27,2055.07,Denied
4969,63,490,344,73,1052.07,Pending
4970,103,211,196,70,681.73,Denied
4971,493,102,45,90,7928.09,Approved
4972,209,139,51,91,5871.37,Denied
4973,17,139,238,39,6723.17,Approved
4974,166,534,336,72,973.82,Approved
4975,123,136,236,69,8525.74,Denied
4976,325,140,357,63,843.32,Pending
4977,219,447,262,61,3748.17,Denied
4978,302,439,310,25,810.3,Pending
4979,82,39,256,82,3086.49,Approved
4980,674,389,296,16,9987.68,Approved
4981,256,156,179,16,2911.19,Approved
4982,78,244,172,11,2256.17,Approved
4983,421,444,95,85,3946.51,Denied
4984,562,260,173,45,1755.48,Denied
4985,180,509,160,95,8944.87,Approved
4986,143,373,250,37,7234.57,Approved
4987,725,478,278,75,6012.39,Pending
4988,283,534,184,68,4316.6,Pending
4989,290,519,307,73,2286.97,Approved
4990,32,379,303,14,9905.05,Pending
4991,749,349,232,56,3543.89,Pending
4992,412,214,187,47,7805.14,Denied
4993,150,189,327,58,7271.67,Denied
4994,160,400,69,52,7628.17,Denied
4995,415,376,133,4,3889.54,Approved
4996,488,24,22,85,921.73,Pending
4997,282,114,3,29,9869.6,Denied
4998,522,432,134,24,501.2,Pending
4999,525,456,53,100,8781.79,Approved
5000,654,422,278,53,6035.1,Pending
5001,279,103,70,63,5409.36,Approved
5002,484,418,99,22,5064.87,Approved
5003,125,360,83,85,1486.07,Approved
5004,566,152,90,24,5605.06,Denied
5005,14,549,242,36,3334.75,Approved
5006,539,198,311,46,5951.45,Denied
5007,33,2,48,35,486.24,Pending
5008,275,464,60,78,2358.91,Approved
5009,722,119,178,32,6703.44,Denied
5010,199,327,227,100,9283.69,Approved
5011,785,544,68,76,9243.0,Approved
5012,448,297,328,16,7032.07,Pending
5013,369,502,21,72,6028.07,Denied
5014,537,247,66,4,9273.68,Approved
5015,75,25,53,39,6258.39,Pending
5016,338,249,40,39,6171.32,Approved
5017,781,523,49,98,9305.37,Denied
5018,295,481,210,72,8018.69,Denied
5019,751,132,19,71,1835.33,Pending
5020,523,229,198,3,2297.93,Denied
5021,510,26,117,87,4700.13,Pending
5022,792,119,75,86,1063.73,Pending
5023,636,456,123,33,8237.99,Denied
5024,611,15,170,41,5570.24,Denied
5025,505,382,293,76,3130.0,Approved
5026,558,285,295,24,8958.45,Approved
5027,430,441,327,73,583.51,Denied
5028,368,157,312,67,8029.93,Denied
5029,16,387,25,9,3946.22,Denied
5030,471,247,232,30,7585.85,Denied
5031,455,45,205,11,3251.64,Denied
5032,425,96,215,29,6672.43,Approved
5033,307,60,184,18,2277.52,Approved
5034,525,288,246,25,7256.57,Pending
5035,629,165,314,82,8503.91,Denied
5036,276,309,256,59,8610.84,Approved
5037,331,10,145,69,6785.59,Approved
5038,762,145,90,33,2204.66,Pending
5039,5,33,41,36,4598.26,Approved
5040,316,114,170,93,3485.88,Denied
5041,615,111,274,42,3446.56,Denied
5042,289,30,90,50,8357.55,Pending
5043,388,16,143,21,1728.97,Denied
5044,63,245,110,98,2294.07,Approved
5045,636,347,308,87,2982.05,Approved
5046,228,85,328,42,5424.42,Approved
5047,538,397,24,29,2867.39,Approved
5048,620,446,95,51,9057.73,Pending
5049,633,93,81,57,1082.17,Denied
5050,161,143,14,17,3090.15,Denied
5051,476,182,184,16,6876.52,Pending
5052,181,416,310,49,2178.17,Approved
5053,406,227,182,17,7540.09,Approved
5054,125,237,81,76,5051.11,Denied
5055,545,367,95,1,1597.12,Denied
5056,98,50,296,14,2469.66,Approved
5057,217,383,116,80,4945.15,Denied
5058,87,64,30,1,6496.66,Approved
5059,726,350,51,56,3830.15,Approved
5060,349,386,347,92,2879.65,Denied
5061,66,527,189,95,3603.58,Pending
5062,317,3,231,94,5835.73,Pending
5063,147,233,147,1,7959.83,Denied
5064,745,223,120,18,920.15,Denied
5065,667,480,274,60,7706.96,Denied
5066,340,386,226,38,7365.78,Approved
5067,455,14,61,95,6187.89,Denied
5068,201,107,344,11,4568.46,Denied
5069,439,431,220,92,3465.82,Denied
5070,182,483,215,83,762.28,Approved
5071,590,164,45,71,8231.53,Pending
5072,329,489,29,71,4127.12,Approved
5073,739,62,68,20,2534.47,Pending
5074,117,401,321,62,5516.24,Denied
5075,25,396,245,81,6362.85,Approved
5076,344,252,78,18,2064.38,Denied
5077,127,365,80,75,808.96,Approved
5078,388,530,146,93,6506.5,Denied
5079,425,226,43,64,922.95,Approved
5080,621,320,12,25,496.42,Pending
5081,251,465,126,44,5741.0,Pending
5082,579,153,360,32,7003.19,Approved
5083,147,266,177,56,6034.44,Pending
5084,515,390,314,49,2166.05,Denied
5085,774,549,133,92,1122.49,Pending
5086,568,207,255,88,4186.07,Pending
5087,74,350,269,27,1480.66,Approved
5088,101,282,16,86,8163.8,Denied
5089,168,439,150,51,1921.49,Denied
5090,226,378,74,9,4929.73,Denied
5091,324,354,128,29,4941.19,Denied
5092,689,402,198,41,6174.59,Denied
5093,267,542,262,57,3005.7,Denied
5094,164,169,296,36,2950.99,Denied
5095,124,23,209,40,6292.2,Denied
5096,6,424,67,75,9709.88,Denied
5097,335,393,171,69,8601.61,Approved
5098,689,56,65,54,7531.87,Denied
5099,729,505,306,23,9452.11,Pending
5100,328,23,226,79,5884.64,Approved
5101,264,276,38,18,1396.81,Approved
5102,309,448,191,85,9020.24,Approved
5103,151,201,253,38,4668.54,Pending
5104,717,7,177,37,9727.41,Pending
5105,581,475,192,18,1250.55,Pending
5106,299,54,13,59,2115.76,Pending
5107,626,543,48,18,2996.79,Pending
5108,697,148,125,100,2011.37,Pending
5109,749,160,29,89,9272.0,Pending
5110,721,277,33,41,7205.9,Denied
5111,500,410,228,99,216.33,Approved
5112,417,225,72,86,8502.15,Pending
5113,437,206,58,1,766.9,Approved
5114,156,28,347,7,5228.12,Pending
5115,275,130,130,50,7755.02,Pending
5116,209,210,109,97,4286.31,Denied
5117,692,391,261,3,1747.22,Pending
5118,554,416,327,64,949.36,Approved
5119,391,9,328,43,6804.07,Pending
5120,293,446,69,77,337.87,Denied
5121,430,287,27,73,1225.87,Approved
5122,150,268,190,80,7659.62,Approved
5123,578,221,26,48,8266.21,Approved
5124,80,111,150,43,3975.89,Denied
5125,354,544,354,92,8956.31,Pending
5126,62,50,269,28,7364.11,Pending
5127,655,37,131,37,6416.77,Approved
5128,289,63,124,35,732.36,Denied
5129,395,522,39,44,6902.33,Denied
5130,196,535,336,82,1119.98,Pending
5131,662,223,159,62,4635.01,Denied
5132,518,52,22,26,6282.21,Approved
5133,106,413,163,67,3876.19,Denied
5134,113,499,282,58,2696.41,Approved
5135,623,39,237,20,7924.07,Pending
5136,106,415,270,78,6969.76,Pending
5137,721,210,360,62,1118.02,Approved
5138,110,375,200,67,4300.5,Pending
5139,433,116,292,11,5755.73,Denied
5140,450,365,365,75,5261.03,Pending
5141,204,164,34,53,4817.25,Approved
5142,737,329,171,4,9699.5,Pending
5143,213,384,131,25,3629.72,Pending
5144,69,357,168,55,4453.34,Approved
5145,559,379,187,32,9523.37,Approved
5146,593,522,145,21,1676.3,Denied
5147,676,146,240,13,9063.67,Pending
5148,494,344,23,72,758.7,Denied
5149,553,275,220,55,5525.72,Pending
5150,214,5,104,100,163.95,Pending
5151,350,210,237,21,1869.82,Denied
5152,441,228,163,33,789.36,Denied
5153,757,63,164,22,1345.24,Pending
5154,380,308,55,55,9685.98,Approved
5155,558,479,4,25,5398.19,Pending
5156,484,129,5,93,6425.19,Approved
5157,569,171,244,62,4744.51,Pending
5158,774,119,257,16,2995.65,Denied
5159,132,493,259,84,9223.26,Approved
5160,2,63,227,2,9083.26,Approved
5161,75,50,143,19,1494.04,Denied
5162,692,298,111,63,8895.63,Approved
5163,358,496,340,89,4525.65,Denied
5164,97,438,348,16,5838.28,Pending
5165,487,111,187,49,7126.79,Denied
5166,359,409,234,52,4126.52,Approved
5167,622,387,121,68,2028.24,Denied
5168,17,18,188,79,1608.16,Denied
5169,142,389,365,88,3708.84,Denied
5170,640,206,94,89,1359.12,Approved
5171,594,78,133,98,2514.38,Pending
5172,721,14,11,59,3682.27,Denied
5173,490,250,26,54,7646.4,Denied
5174,505,118,169,11,467.7,Pending
5175,99,45,204,9,7117.51,Approved
5176,430,10,259,4,423.7,Denied
5177,358,214,134,86,8462.49,Denied
5178,613,467,105,72,2284.5,Denied
5179,520,513,106,92,3645.75,Approved
5180,615,192,146,14,5747.5,Denied
5181,584,94,197,33,2500.41,Pending
5182,518,424,199,82,8545.33,Pending
5183,246,160,107,3,1007.03,Denied
5184,710,143,209,85,4290.5,Approved
5185,798,531,159,19,3989.17,Denied
5186,271,171,256,93,6731.12,Denied
5187,3,41,353,5,8817.74,Pending
5188,674,145,280,3,3972.12,Approved
5189,89,312,194,86,7920.12,Denied
5190,89,25,174,72,2870.05,Approved
5191,508,118,334,52,2108.89,Approved
5192,661,203,164,31,8996.14,Pending
5193,223,391,365,77,7650.01,Approved
5194,14,92,30,8,7251.58,Pending
5195,54,539,302,77,2424.48,Pending
5196,455,534,2,15,8114.47,Denied
5197,545,46,270,23,6472.6,Approved
5198,344,286,172,9,5483.18,Pending
5199,775,185,350,80,600.67,Pending
5200,236,51,362,34,2284.19,Denied
5201,428,435,125,12,7726.11,Denied
5202,175,547,13,83,5167.26,Approved
5203,144,141,326,87,4347.98,Approved
5204,358,311,235,100,8951.88,Denied
5205,788,469,178,1,9122.47,Approved
5206,76,91,179,5,6840.72,Approved
5207,691,251,314,2,4383.24,Approved
5208,620,459,258,80,2973.14,Approved
5209,97,128,158,96,1485.32,Denied
5210,621,239,209,61,7361.12,Denied
5211,664,30,54,97,4114.81,Denied
5212,438,491,51,89,5139.96,Denied
5213,408,129,272,85,5472.66,Approved
5214,419,242,279,56,5307.05,Pending
5215,683,367,45,4,7314.23,Denied
5216,795,166,206,59,1801.79,Approved
5217,189,436,223,56,4494.15,Pending
5218,528,12,359,73,6909.09,Denied
5219,660,407,203,11,9896.15,Denied
5220,174,192,329,71,6062.04,Pending
5221,551,1,150,60,5849.72,Approved
5222,326,549,70,14,3302.24,Pending
5223,489,492,78,60,4394.96,Pending
5224,508,390,13,38,5535.54,Approved
5225,571,379,273,95,343.9,Approved
5226,75,298,226,16,1182.67,Denied
5227,338,495,299,71,1965.86,Approved
5228,143,361,180,51,8034.18,Pending
5229,546,452,332,11,1230.09,Denied
5230,539,439,29,6,8743.07,Denied
5231,793,45,309,1,1917.99,Denied
5232,609,186,229,67,5655.66,Denied
5233,358,475,321,7,2405.85,Approved
5234,793,145,101,76,278.38,Approved
5235,749,154,325,44,230.61,Pending
5236,520,401,19,81,4984.74,Approved
5237,586,24,339,52,6466.97,Denied
5238,153,186,117,21,8524.72,Denied
5239,620,216,325,16,5651.86,Denied
5240,173,43,256,2,6425.49,Approved
5241,140,268,198,23,6546.96,Denied
5242,143,266,294,90,4567.2,Approved
5243,481,296,358,4,8108.83,Denied
5244,707,95,142,83,3120.25,Pending
5245,612,377,348,53,7792.03,Denied
5246,262,51,195,93,5473.23,Denied
5247,214,371,156,83,2606.21,Denied
5248,225,261,34,43,2878.81,Pending
5249,440,550,215,85,3603.96,Pending
5250,204,275,102,65,7886.83,Pending
5251,760,235,181,85,6583.65,Denied
5252,646,164,254,54,2236.76,Denied
5253,307,531,124,41,1627.15,Pending
5254,472,485,269,47,4762.9,Pending
5255,624,298,82,32,7754.08,Pending
5256,419,224,333,85,2593.04,Approved
5257,747,441,354,77,3438.44,Pending
5258,33,365,157,4,3259.36,Approved
5259,370,33,90,77,5366.92,Denied
5260,475,170,5,94,606.25,Approved
5261,288,177,309,98,7609.02,Pending
5262,47,479,117,58,9155.32,Denied
5263,146,323,326,35,7905.84,Denied
5264,683,5,288,31,9261.22,Approved
5265,432,142,287,43,9928.79,Approved
5266,363,40,68,87,6922.36,Pending
5267,5,308,12,44,6613.54,Pending
5268,97,320,176,27,2347.06,Approved
5269,143,476,136,77,7740.61,Pending
5270,689,239,252,29,6242.36,Denied
5271,193,81,52,93,1205.59,Approved
5272,673,362,15,74,2820.24,Approved
5273,411,367,236,24,8189.44,Approved
5274,565,445,195,87,9070.5,Pending
5275,353,114,27,89,5283.37,Denied
5276,229,542,284,25,7177.63,Denied
5277,357,300,42,44,2669.49,Denied
5278,42,83,119,75,3309.37,Approved
5279,489,312,184,45,3195.38,Pending
5280,226,465,17,90,9245.68,Denied
5281,139,486,279,24,8467.49,Denied
5282,467,205,227,32,2576.78,Approved
5283,144,89,163,86,8321.51,Denied
5284,434,171,218,98,2647.55,Approved
5285,178,435,264,4,2649.63,Approved
5286,524,453,82,51,239.74,Pending
5287,61,435,120,74,929.98,Denied
5288,247,21,317,31,6017.36,Approved
5289,447,506,160,8,3422.31,Pending
5290,338,147,347,17,7068.6,Denied
5291,452,234,52,87,9481.66,Approved
5292,288,235,272,100,9205.6,Pending
5293,40,316,177,65,8517.07,Approved
5294,674,299,78,84,666.12,Denied
5295,623,249,153,52,3726.05,Pending
5296,149,180,122,93,1159.96,Denied
5297,136,483,190,47,4471.48,Denied
5298,190,66,170,15,2998.77,Approved
5299,767,293,133,81,2021.42,Approved
5300,534,208,154,83,2562.44,Pending
5301,382,231,20,11,6888.19,Approved
5302,681,496,61,62,6814.22,Approved
5303,329,17,76,53,6864.87,Approved
5304,690,479,65,78,3959.29,Denied
5305,66,463,83,28,5141.41,Denied
5306,145,86,28,96,7338.43,Denied
5307,235,160,51,21,5977.67,Approved
5308,407,78,227,42,2256.53,Denied
5309,446,496,14,15,3653.95,Pending
5310,527,463,1,63,4476.5,Denied
5311,355,83,101,48,659.15,Denied
5312,326,53,91,2,158.2,Pending
5313,387,534,287,32,4994.24,Pending
5314,36,219,159,96,6415.72,Approved
5315,175,324,205,65,4580.63,Denied
5316,49,244,25,84,2794.79,Pending
5317,800,211,209,35,6879.96,Denied
5318,696,357,321,39,781.19,Pending
5319,741,150,218,31,5462.86,Approved
5320,46,78,282,32,6683.8,Denied
5321,177,74,161,7,1091.27,Approved
5322,288,385,52,8,5500.37,Approved
5323,153,3,121,13,5400.63,Pending
5324,174,371,89,31,412.11,Pending
5325,758,202,40,88,8826.69,Pending
5326,397,536,327,16,4169.64,Denied
5327,10,244,290,69,6799.69,Pending
5328,89,491,195,32,6042.3,Denied
5329,768,523,362,76,3131.94,Denied
5330,439,494,24,24,523.14,Denied
5331,133,83,358,33,7200.99,Approved
5332,486,10,59,59,4393.65,Denied
5333,575,374,335,4,6745.79,Pending
5334,329,107,111,24,4641.9,Pending
5335,381,83,57,98,8833.31,Pending
5336,772,83,136,80,8005.62,Denied
5337,371,266,216,47,6094.53,Approved
5338,632,405,174,45,3955.9,Approved
5339,615,191,220,59,5035.31,Approved
5340,450,457,351,94,8127.72,Pending
5341,774,514,213,65,7525.83,Denied
5342,247,363,55,52,1431.27,Denied
5343,784,391,226,100,5484.64,Approved
5344,382,373,107,64,4641.79,Approved
5345,558,538,147,62,8249.33,Approved
5346,170,144,352,28,6587.24,Pending
5347,780,296,195,86,9618.01,Denied
5348,305,401,91,49,4992.97,Approved
5349,745,224,152,1,9519.14,Approved
5350,74,469,50,54,6873.56,Approved
5351,642,105,96,48,3025.66,Approved
5352,116,407,216,69,2151.37,Denied
5353,269,491,129,4,3944.15,Denied
5354,552,397,262,76,9033.7,Approved
5355,222,387,287,71,7816.16,Approved
5356,4,29,278,36,2276.9,Pending
5357,618,234,117,52,6931.94,Approved
5358,784,353,93,74,7493.52,Approved
5359,799,117,330,85,1759.9,Approved
5360,393,338,115,77,2873.58,Approved
5361,271,52,352,49,1537.02,Approved
5362,84,463,66,22,5184.27,Denied
5363,492,128,99,67,302.18,Pending
5364,117,458,299,90,7749.5,Denied
5365,668,55,172,62,6803.74,Pending
5366,628,534,130,84,8343.04,Denied
5367,292,460,308,80,663.11,Approved
5368,139,110,64,63,1192.75,Pending
5369,420,344,183,54,5216.16,Approved
5370,567,548,53,85,9949.52,Approved
5371,444,79,109,64,6355.24,Pending
5372,724,321,125,53,1037.66,Denied
5373,205,97,306,22,4663.88,Denied
5374,361,460,213,23,1123.22,Pending
5375,313,421,250,28,9147.17,Pending
5376,73,91,109,74,5303.0,Pending
5377,728,55,272,51,9782.49,Approved
5378,715,49,107,15,6465.72,Approved
5379,512,79,253,55,3545.78,Pending
5380,713,176,200,15,2295.85,Pending
5381,200,432,124,16,861.13,Pending
5382,540,338,297,35,462.65,Approved
5383,318,58,244,32,6758.3,Pending
5384,366,303,265,48,7787.6,Pending
5385,231,350,216,89,9047.67,Approved
5386,697,127,247,20,8521.05,Pending
5387,224,158,165,19,7794.24,Denied
5388,109,449,36,35,8352.91,Pending
5389,758,189,286,42,8817.79,Approved
5390,645,261,216,64,8990.5,Approved
5391,721,187,97,91,4117.58,Approved
5392,125,405,293,30,6022.52,Denied
5393,265,101,285,27,2591.72,Approved
5394,97,322,112,50,7782.21,Pending
5395,249,9,241,99,6018.38,Pending
5396,678,346,319,100,556.8,Pending
5397,439,314,297,47,5429.96,Approved
5398,645,285,17,94,5667.79,Pending
5399,626,181,56,90,4662.93,Pending
5400,796,193,334,43,9462.51,Approved
5401,429,411,33,66,758.77,Approved
5402,221,482,220,25,4582.93,Denied
5403,710,140,246,16,6602.94,Pending
5404,301,12,93,91,3125.74,Pending
5405,176,175,139,95,1031.17,Pending
5406,538,236,211,8,6769.72,Approved
5407,190,241,161,56,3154.56,Approved
5408,97,103,159,84,2972.87,Approved
5409,304,278,343,20,9853.97,Approved
5410,162,287,189,32,172.5,Pending
5411,316,450,180,53,7045.36,Approved
5412,121,528,337,55,744.74,Denied
5413,427,281,314,2,8046.8,Denied
5414,106,317,180,64,2004.81,Pending
5415,635,67,240,25,485.42,Denied
5416,652,138,167,39,9902.17,Pending
5417,649,58,92,66,3916.88,Approved
5418,684,73,330,4,2076.38,Denied
5419,328,274,296,24,5976.96,Approved
5420,37,179,246,31,3884.09,Denied
5421,444,434,89,77,7776.14,Pending
5422,356,240,276,30,3898.86,Pending
5423,257,96,321,9,8244.93,Approved
5424,624,17,119,80,7856.07,Denied
5425,130,288,324,84,8600.75,Denied
5426,3,388,345,55,1858.98,Pending
5427,193,277,98,53,2095.56,Denied
5428,691,530,310,69,2377.71,Approved
5429,264,214,190,61,1115.02,Pending
5430,540,391,314,56,2618.58,Approved
5431,520,446,186,100,8138.16,Approved
5432,292,256,288,94,1848.29,Pending
5433,137,338,11,44,4552.69,Approved
5434,349,23,178,74,1714.58,Pending
5435,649,536,192,80,6126.91,Denied
5436,647,9,292,32,4326.51,Pending
5437,433,291,108,42,3294.89,Approved
5438,482,415,23,43,2660.28,Approved
5439,563,536,3,26,472.59,Pending
5440,603,349,70,36,5549.74,Denied
5441,218,282,313,37,6486.06,Pending
5442,387,529,221,56,4554.74,Pending
5443,626,265,9,59,4144.97,Approved
5444,469,23,300,56,609.75,Denied
5445,637,451,42,11,360.54,Approved
5446,537,267,230,92,1116.03,Denied
5447,492,368,222,54,7306.17,Approved
5448,669,347,278,10,7306.92,Denied
5449,21,99,252,50,6655.65,Denied
5450,577,186,146,27,6973.51,Denied
5451,626,446,265,74,3343.9,Denied
5452,332,18,172,83,7837.24,Denied
5453,725,235,176,63,3177.58,Approved
5454,730,271,288,23,4402.87,Denied
5455,720,550,86,76,9005.14,Denied
5456,128,308,67,5,3371.34,Pending
5457,247,332,252,91,4335.54,Approved
5458,774,386,264,39,9927.89,Approved
5459,645,422,128,98,5221.29,Denied
5460,587,251,209,98,8608.57,Approved
5461,688,395,166,26,5170.27,Approved
5462,20,87,41,3,8516.52,Approved
5463,450,387,171,77,932.19,Pending
5464,665,214,151,1,6462.73,Pending
5465,378,151,251,91,4650.7,Pending
5466,386,487,111,7,3934.18,Denied
5467,151,53,217,25,2234.76,Denied
5468,697,289,322,28,5991.82,Denied
5469,521,387,126,96,2403.03,Pending
5470,74,155,114,26,3770.76,Pending
5471,432,91,25,62,4540.08,Approved
5472,128,458,144,39,8677.23,Denied
5473,473,439,346,23,4193.42,Approved
5474,398,251,228,51,5428.01,Pending
5475,43,522,284,79,9156.82,Pending
5476,501,508,254,34,9665.27,Denied
5477,628,280,147,88,6535.63,Denied
5478,515,343,301,18,3606.0,Approved
5479,457,471,15,33,9626.8,Approved
5480,488,399,215,60,5619.97,Denied
5481,26,272,12,20,9587.15,Denied
5482,432,479,42,46,3150.44,Denied
5483,360,205,46,39,852.71,Denied
5484,785,213,107,84,688.01,Pending
5485,60,34,24,83,5752.66,Denied
5486,757,35,191,53,4044.44,Pending
5487,519,154,149,31,7251.28,Denied
5488,251,538,336,43,6606.53,Denied
5489,252,351,103,24,8662.7,Approved
5490,422,441,324,5,6867.03,Pending
5491,781,14,134,5,4717.51,Pending
5492,755,81,31,9,7382.56,Denied
5493,599,371,40,54,878.78,Pending
5494,784,514,303,73,7382.42,Denied
5495,83,89,53,71,6860.19,Denied
5496,515,221,230,96,7896.8,Denied
5497,412,437,160,10,7328.65,Denied
5498,460,436,262,12,6464.08,Pending
5499,419,524,343,63,100.59,Pending
5500,473,422,344,52,6543.9,Denied
5501,561,151,315,91,256.64,Denied
5502,730,137,207,48,3496.63,Pending
5503,601,384,270,3,6454.85,Approved
5504,283,169,120,90,6947.39,Approved
5505,748,185,361,74,1940.76,Denied
5506,293,18,143,41,8397.94,Pending
5507,248,548,90,55,9154.8,Approved
5508,260,57,35,46,2241.19,Approved
5509,545,398,17,49,3152.44,Denied
5510,462,250,283,28,5948.73,Approved
5511,260,465,257,94,3461.88,Denied
5512,467,307,66,39,126.36,Denied
5513,621,269,53,37,265.2,Pending
5514,689,171,116,93,7852.6,Denied
5515,661,232,43,46,5418.98,Pending
5516,699,417,159,53,9264.14,Denied
5517,491,310,105,13,992.71,Approved
5518,376,79,346,65,1960.2,Approved
5519,364,527,101,48,2748.6,Denied
5520,791,326,41,69,3557.69,Pending
5521,540,374,86,82,6968.29,Denied
5522,564,336,319,44,8086.64,Approved
5523,592,536,362,39,8873.31,Approved
5524,175,385,185,43,8095.75,Approved
5525,386,472,318,45,1860.36,Pending
5526,211,100,113,76,3179.38,Pending
5527,94,43,29,94,9928.25,Pending
5528,67,265,97,50,2665.25,Pending
5529,622,178,81,40,1117.68,Pending
5530,379,475,124,96,9782.94,Approved
5531,602,105,33,23,5198.6,Approved
5532,484,198,47,38,9902.45,Denied
5533,742,412,101,12,2569.64,Denied
5534,657,365,101,47,8504.85,Approved
5535,329,229,98,5,682.97,Denied
5536,304,11,226,58,5374.96,Pending
5537,730,103,316,7,9998.18,Pending
5538,418,370,282,79,3100.48,Denied
5539,328,468,363,53,4378.37,Pending
5540,313,334,62,39,7852.55,Pending
5541,189,101,209,19,9393.72,Pending
5542,274,350,29,20,4228.06,Pending
5543,85,106,215,3,9719.82,Pending
5544,767,392,195,83,6931.22,Approved
5545,18,61,360,97,7294.43,Pending
5546,136,164,129,86,1426.58,Pending
5547,127,415,73,69,4232.29,Pending
5548,129,156,43,88,6364.91,Denied
5549,365,412,333,22,7843.42,Pending
5550,583,391,16,19,5337.87,Pending
5551,278,509,363,74,954.87,Approved
5552,12,354,118,73,1477.61,Pending
5553,649,361,67,64,7624.63,Pending
5554,643,467,361,7,2092.24,Approved
5555,32,48,339,83,4686.7,Denied
5556,573,348,253,79,7376.66,Denied
5557,196,475,75,16,6139.6,Approved
5558,303,343,23,24,3378.71,Pending
5559,658,24,76,91,9143.92,Pending
5560,410,17,23,49,2951.56,Approved
5561,178,187,7,34,4243.24,Denied
5562,308,489,231,34,9550.73,Denied
5563,710,350,297,6,330.61,Approved
5564,650,515,300,94,5100.09,Denied
5565,402,266,19,27,1028.31,Denied
5566,338,363,69,56,2283.52,Pending
5567,504,544,262,66,4483.7,Denied
5568,356,436,315,90,6272.06,Approved
5569,76,211,338,50,9593.92,Denied
5570,663,132,303,18,328.0,Approved
5571,101,199,196,72,190.3,Denied
5572,494,284,229,86,9035.25,Approved
5573,772,16,261,28,265.1,Denied
5574,125,263,301,67,7996.63,Denied
5575,748,252,87,72,9512.31,Pending
5576,297,316,302,10,7141.85,Approved
5577,266,471,25,73,9574.63,Approved
5578,316,452,288,17,2469.75,Denied
5579,96,419,111,61,6432.09,Pending
5580,340,227,337,17,7328.52,Denied
5581,9,262,265,66,4099.72,Pending
5582,542,424,195,43,6918.79,Approved
5583,608,171,340,48,9398.68,Pending
5584,680,191,270,21,9071.71,Pending
5585,550,2,57,98,5316.73,Approved
5586,252,383,22,27,4424.22,Pending
5587,527,352,275,55,7302.18,Pending
5588,433,497,328,53,5002.57,Approved
5589,626,409,166,36,8036.93,Approved
5590,492,276,144,94,5787.87,Pending
5591,487,343,41,19,2387.4,Pending
5592,206,84,166,62,8982.51,Pending
5593,727,338,322,77,1670.54,Pending
5594,717,501,276,36,7114.52,Denied
5595,90,66,326,91,2982.21,Pending
5596,396,161,228,55,3299.98,Approved
5597,767,121,317,79,4980.9,Denied
5598,343,230,314,35,4121.97,Denied
5599,74,367,329,100,4414.72,Approved
5600,627,413,272,57,6028.63,Approved
5601,740,9,290,7,9558.59,Denied
5602,755,517,32,24,8367.2,Denied
5603,197,39,168,11,5798.51,Pending
5604,655,159,144,23,1531.38,Pending
5605,288,221,340,40,6042.0,Denied
5606,391,421,25,71,5720.48,Pending
5607,785,261,336,56,6972.16,Approved
5608,649,519,141,5,180.26,Approved
5609,202,308,3,71,812.7,Denied
5610,225,450,124,96,3809.81,Pending
5611,409,410,249,96,1132.84,Denied
5612,335,268,214,35,8819.44,Denied
5613,251,158,21,51,6189.04,Denied
5614,497,274,207,96,6366.62,Approved
5615,508,140,323,7,3394.3,Approved
5616,405,307,294,80,723.37,Pending
5617,708,157,272,91,8228.02,Denied
5618,419,456,321,95,9262.32,Approved
5619,514,374,22,95,1790.05,Approved
5620,366,329,333,93,8400.47,Approved
5621,571,252,345,3,5021.56,Denied
